,PRODUTC,VALUE,DATETIME,DW_A_NUMBER_INT,DW_B_NUMBER_INT,CELL_ID,SITE_ID,PRODUCT,DATE_TIME,DW_A_NUMBER,DW_B_NUMBER,CELLID,SIET_ID
3000,,0,,23b882207f3cebd,85b3195dd910b87,,,Voice,2012-05-09 00:00:51.0,,,554d566c19,04bc287a75
3001,,398,,33fbd7e0ea3b1b2,813f92963c396f7,,,Voice,2012-05-09 00:00:51.0,,,b42d04b0d7,9ef9616350
3002,,22,,619b90abcd4a467,e577f9b2e56a1e9,,,Voice,2012-05-09 00:00:51.0,,,e3e81301db,012f83914a
3003,,62,,06e728d8e3f8dc4,e6822286c5020b1,,,Voice,2012-05-09 00:00:51.0,,,c876ac322e,91f2d18511
3004,,76,,eda58a3628438a1,961602367a2ff58,,,Voice,2012-05-09 00:00:51.0,,,fc28d26e2d,70e2654621
3005,,2,,d701dcad3095254,2187fdf3cba2749,,,Voice,2012-05-09 00:00:51.0,,,3860afb7e2,9cc77873ac
3006,,0,,b734804c5bdcb47,5a4dc9e82deb309,,,data,2012-05-09 00:00:51.0,,,ffa6759bb2,
3007,,0,,fe2446690bd6b11,5a4dc9e82deb309,,,data,2012-05-09 00:00:51.0,,,ffa6759bb2,
3008,,0,,7526519eb465c8a,5a4dc9e82deb309,,,data,2012-05-09 00:00:51.0,,,ffa6759bb2,
3009,,0,,5fe638c6cabade7,5a4dc9e82deb309,,,data,2012-05-09 00:00:51.0,,,ffa6759bb2,
3010,,0,,285a54dc31add10,5a4dc9e82deb309,,,data,2012-05-09 00:00:51.0,,,ffa6759bb2,
3011,,25,,01da37e7652a5b9,75696d8ce83272f,,,sms,2012-05-09 00:00:52.0,,,d5652591d5,bcb0672194
3012,,0,,42c345753ee0a99,dfd37a437572a9c,,,sms,2012-05-09 00:00:52.0,,,d3877ceeca,8cdff2a0a2
3013,,0,,a0a597384c612d7,d5168bcddc77784,,,sms,2012-05-09 00:00:52.0,,,dd11e50b5d,1ddea341cd
3014,,25,,8c280796453dfa0,23d7b3da460d7da,,,sms,2012-05-09 00:00:52.0,,,333a141d84,c15166ba4d
3015,,50,,55bfa6ac36eb019,f1ce8c73eadae70,,,sms,2012-05-09 00:00:52.0,,,28886aabab,57081faa8e
3016,,0,,6642722426f10de,d9b7c894385ac71,,,sms,2012-05-09 00:00:52.0,,,6381c01996,ef3841e458
3017,,25,,c7cfdab0b0c1a66,033c1fe47dd8076,,,sms,2012-05-09 00:00:52.0,,,b2e7dd387f,1ddea341cd
3018,,25,,9ec891176c538bd,2899c65e886def2,,,sms,2012-05-09 00:00:52.0,,,ea8cdecbce,52a35862b4
3019,,0,,160776ab7b7c969,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:52.0,,,015056c705,48d806e8bc
3020,,25,,e15c530ba0b8d9e,45faf1b42b20821,,,sms,2012-05-09 00:00:52.0,,,4b216dac9b,c2545171dc
3021,,0,,c62a0810d2ab88f,93343ba6e41af95,,,sms,2012-05-09 00:00:52.0,,,bc79241116,98c81a2a92
3022,,25,,0e29f0691230e96,e3dfa49a4105d45,,,sms,2012-05-09 00:00:52.0,,,db0d86e863,2e828e607c
3023,,50,,e4cf5a19328c1a2,adaaca5ea31cef4,,,sms,2012-05-09 00:00:52.0,,,efe64f6985,bb35216b83
3024,,25,,35394336851cc9d,5df8ea8bd2101e7,,,sms,2012-05-09 00:00:52.0,,,5935c85c67,7fa72a1ee3
3025,,0,,d1746e0709878dd,95e3505d803adbb,,,sms,2012-05-09 00:00:52.0,,,8ab909c82e,5255819549
3026,,0,,3310b5038660ff0,94abac59750a81a,,,sms,2012-05-09 00:00:52.0,,,0bb30f4eb8,7ee1a1444f
3027,,25,,04c27cfa7d0672c,8fee0ead5ae92dc,,,sms,2012-05-09 00:00:52.0,,,97a7792b2a,f6ae0e2972
3028,,30,,cff329ce882d768,a1c6f12c7bf3163,,,Voice,2012-05-09 00:00:52.0,,,9bd8a02f7d,b7f8585aaa
3029,,126,,99aa6e802ebb2f4,e7bb7fe011cb544,,,Voice,2012-05-09 00:00:52.0,,,87de0a20a9,c57c621515
3030,,14,,f88e67667b651a6,1b27de18a28a0cb,,,Voice,2012-05-09 00:00:52.0,,,e3d1cf9de7,2fa7cc536b
3031,,13,,45ffcb777da2e67,ec01a81995cbf97,,,Voice,2012-05-09 00:00:52.0,,,6d81ab4bd7,bc6c0ddf34
3032,,120,,734d17e22eb3ddf,e47977f33df624c,,,Voice,2012-05-09 00:00:52.0,,,4831882322,c537983cd8
3033,,76,,3484b2b50fe1285,37abbb6fe287185,,,Voice,2012-05-09 00:00:52.0,,,b7d5388b0c,bfed0deee9
3034,,0,,d517a6a434c30fc,4eb448d79138d65,,,Voice,2012-05-09 00:00:52.0,,,da96896341,533d8c5a35
3035,,20,,3d6f27b52119af0,930e66830092329,,,Voice,2012-05-09 00:00:52.0,,,7773627c12,9ef9616350
3036,,14,,57f8726035f870a,172c9dfe61b62ac,,,Voice,2012-05-09 00:00:52.0,,,4abcf1006e,dac8dcaeb9
3037,,0,,1c9b08bb8aadf85,9a01b838f727eed,,,Voice,2012-05-09 00:00:52.0,,,2c815447eb,db11cc9f85
3038,,240,,3735a5c6255611a,8331efc42c91533,,,Voice,2012-05-09 00:00:52.0,,,7f1f2f889f,b4ddb9e93c
3039,,2,,1935ef5c5e7946b,991bf56a0cb8ee2,,,Voice,2012-05-09 00:00:52.0,,,cd828df0e4,c07a544c63
3040,,9,,8cc594a08a30370,69073ce02083f08,,,Voice,2012-05-09 00:00:52.0,,,0dbf0ff0ee,947b96a9ae
3041,,90,,ee363faafad9f5e,d84e16ad44130b9,,,Voice,2012-05-09 00:00:52.0,,,5d52abb23f,8cdff2a0a2
3042,,32,,b9a47853c0c4f81,64b55afa5962e67,,,Voice,2012-05-09 00:00:52.0,,,876704aa20,585a3bc66c
3043,,1,,4b0641173f7159a,7742f967b6f6698,,,Voice,2012-05-09 00:00:52.0,,,7e22be648c,316869253b
3044,,68,,d457f1557de4acb,1621343bfa245c5,,,Voice,2012-05-09 00:00:52.0,,,43214f05c4,b47f3c1756
3045,,20,,115fa6676088c1d,f41e57211b6f751,,,Voice,2012-05-09 00:00:52.0,,,4261f660ef,69bdfc69fd
3046,,240,,39bc4ee91a84a7f,69e75954fef2c53,,,Voice,2012-05-09 00:00:52.0,,,a18d0953df,e9639876a8
3047,,31,,f00b6dcd556471c,e2592b5b197928e,,,Voice,2012-05-09 00:00:52.0,,,84ed4d5d2b,0dbbc8ea65
3048,,17,,4237965687b1893,df98cc917154840,,,Voice,2012-05-09 00:00:52.0,,,61aea78c0e,9c62a77c47
3049,,43,,0c6412af37019ad,1d9399ca8437ab9,,,Voice,2012-05-09 00:00:52.0,,,3e2c1694ed,098f2f154a
3050,,47,,5d653ec3d31392e,f43081de63e0e3e,,,Voice,2012-05-09 00:00:52.0,,,0dee62a700,8ef66f718c
3051,,28,,d26615f7898f95a,882817492dcc92d,,,Voice,2012-05-09 00:00:52.0,,,9b2c83d70a,f143bec3ce
3052,,0,,ac416a3f231d7de,5a4dc9e82deb309,,,data,2012-05-09 00:00:52.0,,,ffa6759bb2,
3053,,0,,eaa37bc98e87024,5a4dc9e82deb309,,,data,2012-05-09 00:00:52.0,,,ffa6759bb2,
3054,,25,,01da37e7652a5b9,75696d8ce83272f,,,sms,2012-05-09 00:00:52.0,,,d5652591d5,bcb0672194
3055,,0,,c62a0810d2ab88f,93343ba6e41af95,,,sms,2012-05-09 00:00:52.0,,,bc79241116,98c81a2a92
3056,,0,,97887a6b8f5dcdf,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:53.0,,,fc94bafc0d,dbd9dfd695
3057,,0,,de5ec2c15eab804,dd115d8c03007e3,,,sms,2012-05-09 00:00:53.0,,,943a2bc0bc,be954bdb76
3058,,25,,13324b7de8771db,bbac6136f03f227,,,sms,2012-05-09 00:00:53.0,,,68693d24eb,4906ef4504
3059,,0,,b38f480b5310e3c,284c90ab428e2e0,,,sms,2012-05-09 00:00:53.0,,,6327ac369b,3dc25e1df5
3060,,0,,f24c1269bce8956,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:53.0,,,12c9a70249,7fb7bcf559
3061,,25,,729c83ac4f5d990,bb644b111b92b72,,,sms,2012-05-09 00:00:53.0,,,2f6cd52ea0,07531b72e2
3062,,0,,fd76a6cf28cf7a5,8496fb74811ee39,,,sms,2012-05-09 00:00:53.0,,,e02ac3afbd,3ae1708153
3063,,25,,5a30b8fe25a309e,409c2f9b691d75d,,,sms,2012-05-09 00:00:53.0,,,4db5de545c,5818d7383c
3064,,0,,c818e66646d3741,659107aeb36cc9d,,,sms,2012-05-09 00:00:53.0,,,0781f625a1,09983c438b
3065,,25,,72649d7e7c5e292,822d6560bc43305,,,sms,2012-05-09 00:00:53.0,,,d1f514485d,dac8dcaeb9
3066,,0,,dcd9ee958fd00e0,152cb082a0ff64e,,,sms,2012-05-09 00:00:53.0,,,2ff9d4485e,51dcba5778
3067,,0,,d400f8ea601148b,eb5a645dcad2647,,,sms,2012-05-09 00:00:53.0,,,b78724d6fc,ea07812c27
3068,,0,,2895785f75d5588,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:53.0,,,2ba685dd7c,a3efd45afb
3069,,0,,7da25b68f80bd83,93343ba6e41af95,,,sms,2012-05-09 00:00:53.0,,,c2bb42ad2c,585a3bc66c
3070,,0,,7a7c33350dd1c89,e69153f0fdc4623,,,sms,2012-05-09 00:00:53.0,,,c735b4a35e,a4b775249b
3071,,25,,31d670fd7173fd8,05a8ce0b1174103,,,sms,2012-05-09 00:00:53.0,,,069b659109,7e46936864
3072,,0,,422fc9f3a02dd54,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:53.0,,,3210a28876,012f83914a
3073,,25,,4d52e1fcbe1e92c,fe76a96122402cc,,,sms,2012-05-09 00:00:53.0,,,485de3e544,b017b3e347
3074,,0,,4a6f53c3af7950f,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:53.0,,,ebbe892089,072f54b3a8
3075,,0,,56cd42ef0425d3d,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:53.0,,,f2464bf810,2dd67b6a64
3076,,25,,9ba903064e51e76,88dd3b6ecd8cd9c,,,sms,2012-05-09 00:00:53.0,,,c497f58c1d,585a3bc66c
3077,,0,,8cec8db2890c714,63ef85f7f059c1a,,,sms,2012-05-09 00:00:53.0,,,0e898b4538,686b7e541c
3078,,42,,70740bacab32d0a,8fea283040b1728,,,Voice,2012-05-09 00:00:53.0,,,96987d95ff,733b1c7315
3079,,4,,ad8b351645ef14a,988fa68ad2f7c93,,,Voice,2012-05-09 00:00:53.0,,,8074e25068,ffa6bdc032
3080,,124,,9a433ca074f97af,4771815fc2360e6,,,Voice,2012-05-09 00:00:53.0,,,2e93a4410e,521d2ac7b9
3081,,46,,72efb224555eab3,6a1778f2f34264a,,,Voice,2012-05-09 00:00:53.0,,,3fba2329f3,01c428bbac
3082,,30,,7d6bba2a1899f14,27b236409a51c97,,,Voice,2012-05-09 00:00:53.0,,,917a31629b,aae215a28a
3083,,21,,9f435e75cb47cb8,c633aad9a2e8478,,,Voice,2012-05-09 00:00:53.0,,,746d16590f,041d9f3af5
3084,,19,,8602a2e5b77b8f0,d395dc68baf0624,,,Voice,2012-05-09 00:00:53.0,,,4cc230692a,ac3b6998ac
3085,,30,,26b089cbdf3cafe,c5d0a5d38a93d39,,,Voice,2012-05-09 00:00:53.0,,,b47a0101f9,8e6413d5b8
3086,,30,,27c3e483408cebc,bc229bf33da4a28,,,Voice,2012-05-09 00:00:53.0,,,94438769e6,029ef38f0b
3087,,0,,d3d61cee931eb38,093792de3de5b73,,,Voice,2012-05-09 00:00:53.0,,,77255d2612,c6400e443f
3088,,0,,865ce797c852789,6c76963527a8290,,,Voice,2012-05-09 00:00:53.0,,,f9639af5ac,70e2654621
3089,,1,,5945b4d9652269b,7f23d582577ea04,,,Voice,2012-05-09 00:00:53.0,,,a02ee0aacd,8ab136750b
3090,,379,,a1a094bf0b2aaba,14b3cd35ab274ef,,,Voice,2012-05-09 00:00:53.0,,,ec90c83fd3,6e10745cb4
3091,,4,,65edbac49de27e0,ddb89bf3b16db78,,,Voice,2012-05-09 00:00:53.0,,,9f3f4322cf,1c7edd2f30
3092,,0,,10c7e8253015d84,5a4dc9e82deb309,,,data,2012-05-09 00:00:53.0,,,ffa6759bb2,
3093,,0,,c03f361bf25eed2,5a4dc9e82deb309,,,data,2012-05-09 00:00:53.0,,,ffa6759bb2,
3094,,0,,61949a6ee75b0b8,5a4dc9e82deb309,,,data,2012-05-09 00:00:53.0,,,ffa6759bb2,
3095,,0,,aeb46653171fd48,5a4dc9e82deb309,,,data,2012-05-09 00:00:53.0,,,ffa6759bb2,
3096,,0,,a47675c156e1826,5a4dc9e82deb309,,,data,2012-05-09 00:00:53.0,,,ffa6759bb2,
3097,,0,,1b22b03d2d6d235,5a4dc9e82deb309,,,data,2012-05-09 00:00:53.0,,,ffa6759bb2,
3098,,0,,c0afbc38338c305,22174d99b3fabad,,,sms,2012-05-09 00:00:54.0,,,2e2d102a42,c537983cd8
3099,,25,,ee9e82a01d4dde4,cdea44119964979,,,sms,2012-05-09 00:00:54.0,,,079520927c,bfed0deee9
3100,,0,,c5b5a2e7f46e1ee,93343ba6e41af95,,,sms,2012-05-09 00:00:54.0,,,34a3c9588a,d1809b909f
3101,,0,,e96912f37f61b74,93343ba6e41af95,,,sms,2012-05-09 00:00:54.0,,,a8c1a2f1a7,9cc77873ac
3102,,25,,99ffb7eb7d8b4a8,4c3859860bb3b0e,,,sms,2012-05-09 00:00:54.0,,,db13b7dfd7,8fccce7c15
3103,,0,,a08448879bdb71f,3810e80ea085402,,,sms,2012-05-09 00:00:54.0,,,92943d25d1,2f502776ef
3104,,0,,8ab8b9ed6989f61,e09e736e46c5c3d,,,sms,2012-05-09 00:00:54.0,,,03ee801971,7f76d66503
3105,,0,,e5be894097ac34f,4e985d5cf66b850,,,sms,2012-05-09 00:00:54.0,,,00d3a79b20,312bc23650
3106,,25,,7cd97efbfc01f90,25c69628811def8,,,sms,2012-05-09 00:00:54.0,,,1e5b71aee6,f307018a36
3107,,0,,83df461b919978c,1def3d20358a34e,,,sms,2012-05-09 00:00:54.0,,,7568c25ea2,87e3a7f64c
3108,,0,,b5315b446fc205a,8dda779edead379,,,sms,2012-05-09 00:00:54.0,,,42f7c74041,1ed7b897b7
3109,,0,,2ba954848a20c5e,942895cea1fe531,,,sms,2012-05-09 00:00:54.0,,,eb12615903,95796da9aa
3110,,25,,e9b70a35b3829c1,ba5ba5608e284f6,,,sms,2012-05-09 00:00:54.0,,,a8e43a921a,4f92d7f120
3111,,0,,1931a3ee30aaa34,cec032fa1e0bed9,,,sms,2012-05-09 00:00:54.0,,,ce13ed29dd,7f76d66503
3112,,0,,4012ab665ff1e8f,f3d229c6501bd10,,,sms,2012-05-09 00:00:54.0,,,f252007208,9869791cee
3113,,0,,c0c17a3a498181d,8d2e91584f96122,,,sms,2012-05-09 00:00:54.0,,,b78724d6fc,ea07812c27
3114,,0,,48a66812e21b3b6,99bc2338ac6bbc1,,,sms,2012-05-09 00:00:54.0,,,1a753bd760,15234696d7
3115,,25,,f951209c29228cb,9895319fc1ec32f,,,sms,2012-05-09 00:00:54.0,,,a54dc1b002,81f4c462f7
3116,,0,,07eb04ae1f2542e,5bfadfca34689c1,,,sms,2012-05-09 00:00:54.0,,,1ca48b0f03,644d9f790b
3117,,0,,954ddf5222c71c1,9cb4deff3e51349,,,sms,2012-05-09 00:00:54.0,,,ccbc593165,ede54b207b
3118,,0,,5b6f26b5d0758fe,1137419c8848320,,,sms,2012-05-09 00:00:54.0,,,55b8970644,ed05b53185
3119,,25,,b9979d8a229c845,7f78fb1788dbca4,,,sms,2012-05-09 00:00:54.0,,,0c40b2e1aa,58657f2784
3120,,25,,49b2dee68597776,b9a8d123139eaf5,,,sms,2012-05-09 00:00:54.0,,,5b4e1d509e,012114d799
3121,,75,,425af60076891a1,a167135c140a545,,,sms,2012-05-09 00:00:54.0,,,45c89352d5,63c810f02d
3122,,56,,ecd41b5e8b49dcc,f7fba938e634702,,,Voice,2012-05-09 00:00:54.0,,,6e7d7d382f,87978692ba
3123,,120,,c680b4fed31285d,44b746503cbcab8,,,Voice,2012-05-09 00:00:54.0,,,553b77a64b,f8c04693e1
3124,,19,,2ccf385278cc053,8f74d0bcac1cba7,,,Voice,2012-05-09 00:00:54.0,,,ac40229471,6dc7dc51de
3125,,159,,401b7902c3fb44a,98a2589cabb12e3,,,Voice,2012-05-09 00:00:54.0,,,485ef0de75,5d5b23bfed
3126,,260,,13de5b5ed8473bc,0a9f0d244bd4ad1,,,Voice,2012-05-09 00:00:54.0,,,2be4a448fa,51dcba5778
3127,,0,,83f5b7173371522,3a72535da4182ed,,,Voice,2012-05-09 00:00:54.0,,,f38d2f5161,c9cb7e8be0
3128,,8,,663df8ec415e9a0,91abc465ff7e22b,,,Voice,2012-05-09 00:00:54.0,,,248eefc83a,58b84c2039
3129,,15,,53e1b8f6f91f01f,7ca591ac843684e,,,Voice,2012-05-09 00:00:54.0,,,5bcb7ce6d0,8fd6f8d1c5
3130,,0,,e8e9abebfb48049,5a4dc9e82deb309,,,data,2012-05-09 00:00:54.0,,,ffa6759bb2,
3131,,0,,99f1b5bc09f70e7,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:55.0,,,ea63caa914,c1ec9c885f
3132,,25,,1c97f98f2ea6eed,8ed76e6b71489ca,,,sms,2012-05-09 00:00:55.0,,,7648c71c85,417ef51193
3133,,0,,00125b1634f8b5a,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:55.0,,,e02ac3afbd,3ae1708153
3134,,25,,487a46d12a9db1e,2b57a53c47322e6,,,sms,2012-05-09 00:00:55.0,,,ee5b2665ab,24859804fd
3135,,25,,f655d233c774cae,0e643063a49e0ba,,,sms,2012-05-09 00:00:55.0,,,9f3f4322cf,1c7edd2f30
3136,,25,,0f0d0f6da7ca9d4,01d0c44ba2e5ce1,,,sms,2012-05-09 00:00:55.0,,,855fdf0ecd,bee752ed00
3137,,0,,d8c581fdacce55d,2e4e27073836f69,,,sms,2012-05-09 00:00:55.0,,,7e9ff300c0,b00aef3193
3138,,0,,c542f54d66e7f54,5f128b162cf35a9,,,sms,2012-05-09 00:00:55.0,,,485ef0de75,5d5b23bfed
3139,,25,,a2c3063336f4eb8,cc901c5540bee71,,,sms,2012-05-09 00:00:55.0,,,03ee801971,7f76d66503
3140,,0,,16b37c2ab1df862,71553fd65d6e343,,,sms,2012-05-09 00:00:55.0,,,86e48eb9c2,b7f8585aaa
3141,,25,,28722e28ec9149c,70e8266bcc45794,,,sms,2012-05-09 00:00:55.0,,,86a3978ac0,397413d8fe
3142,,50,,d8a04e7cc99bcd2,8927e98091b1853,,,sms,2012-05-09 00:00:55.0,,,9c5a13df23,5c901ca57a
3143,,25,,007dba85b623d64,1b0e482fdf8c025,,,sms,2012-05-09 00:00:55.0,,,4ff618b219,c9fd8326b5
3144,,25,,1ed0b5dd2c21ca2,1b8d1d0c3b0bc95,,,sms,2012-05-09 00:00:55.0,,,da3bdb03a1,c2545171dc
3145,,0,,dbf65c28345f89e,71206ece57f8407,,,sms,2012-05-09 00:00:55.0,,,75129a301e,257f6d2f42
3146,,25,,e5b12824cca7842,335f1fdf5c14b64,,,sms,2012-05-09 00:00:55.0,,,b1adfda1f4,8ae14499cc
3147,,25,,c9f1b0cb38304cb,bfebc0066c6f0e5,,,sms,2012-05-09 00:00:55.0,,,35198d45ef,d06f40f9d5
3148,,25,,02b020631d94c9a,934519e3de5226b,,,sms,2012-05-09 00:00:55.0,,,1e5b71aee6,f307018a36
3149,,0,,e72fc13c3a2edad,9edab39338e9f06,,,sms,2012-05-09 00:00:55.0,,,803fc75877,d96dcd5475
3150,,25,,b211d32fe77bb4a,b82a658ffd089e2,,,sms,2012-05-09 00:00:55.0,,,19c95a8eca,ba8ce6e4ef
3151,,0,,9a464ed90db2658,93343ba6e41af95,,,sms,2012-05-09 00:00:55.0,,,4261f660ef,69bdfc69fd
3152,,0,,361b099938627c7,93343ba6e41af95,,,sms,2012-05-09 00:00:55.0,,,63711883f9,62618367e3
3153,,25,,1aab5a2657c20d7,db0e3f4e2694891,,,sms,2012-05-09 00:00:55.0,,,08beca90e6,1b5540c02d
3154,,0,,0131e8bd79dc1ce,eacd3bdcbea2dbf,,,sms,2012-05-09 00:00:55.0,,,2bf510682b,e1629ca4b7
3155,,0,,de067a3247d22b7,e854b354449f404,,,sms,2012-05-09 00:00:55.0,,,5f056fdcc9,1e0e1030e2
3156,,25,,7dc0a41097239eb,55d91b20c209dd7,,,sms,2012-05-09 00:00:55.0,,,69aa8d0f17,16205e9f52
3157,,25,,fd222e18d85d223,9650e473833bacd,,,sms,2012-05-09 00:00:55.0,,,315129f2f8,54f07edad2
3158,,90,,c014da9765c17e3,776628b51f17908,,,Voice,2012-05-09 00:00:55.0,,,7e38b2813d,fc7602b020
3159,,46,,929ea89c1bee074,f35e7c7610786d0,,,Voice,2012-05-09 00:00:55.0,,,6381c01996,ef3841e458
3160,,27,,574ac4ac9f9e644,1b0acb4a34148fd,,,Voice,2012-05-09 00:00:55.0,,,fcd990c767,f078b9eea8
3161,,23,,078c6d6c6b592bd,7edfb88fbc5195f,,,Voice,2012-05-09 00:00:55.0,,,a2d35deb78,bdeafe55f0
3162,,0,,ac6e0c10167f0e0,a679969e72acc3a,,,Voice,2012-05-09 00:00:55.0,,,e70b79d266,0e672e7a3d
3163,,55,,36150fbe4d5845a,4d3669e710fdb00,,,Voice,2012-05-09 00:00:55.0,,,4a8956a307,2c0cbe7cc1
3164,,88,,8dd12c788a0612a,8b663e183ec7328,,,Voice,2012-05-09 00:00:55.0,,,50e0338089,0cb148d6c5
3165,,105,,9ded5b2e78102b4,c05169d2016bccb,,,Voice,2012-05-09 00:00:55.0,,,7b43d3cd70,56c70baa97
3166,,156,,b7eaf806fac2124,214160771643a0d,,,Voice,2012-05-09 00:00:55.0,,,bbcc177399,487765ff90
3167,,0,,0d138ac17483d0f,5a4dc9e82deb309,,,data,2012-05-09 00:00:55.0,,,ffa6759bb2,
3168,,0,,99f1b5bc09f70e7,aaaf0e4bdec7311,,,sms,2012-05-09 00:00:55.0,,,ea63caa914,c1ec9c885f
3169,,0,,c542f54d66e7f54,5f128b162cf35a9,,,sms,2012-05-09 00:00:55.0,,,485ef0de75,5d5b23bfed
3170,,88,,8dd12c788a0612a,8b663e183ec7328,,,Voice,2012-05-09 00:00:55.0,,,50e0338089,0cb148d6c5
3171,,0,,6cccee2c3c8b2e1,3a326ee685d10c7,,,sms,2012-05-09 00:00:55.0,,,LsaWR4BkIP,LsaWR4BkIP
3172,,25,,5e84fbb1c5f56ae,563b4ec6dcb0ad5,,,sms,2012-05-09 00:00:56.0,,,294c5de37f,7c7a7a71b5
3173,,25,,76a03b83d043231,7fbd56fd157ee39,,,sms,2012-05-09 00:00:56.0,,,5e05f9094a,db11cc9f85
3174,,0,,8f72b21cdb0c11c,bccfb2d104ce34e,,,sms,2012-05-09 00:00:56.0,,,a7dff74777,b47a998a3e
3175,,0,,42c345753ee0a99,f8a120398a63476,,,sms,2012-05-09 00:00:56.0,,,d3877ceeca,8cdff2a0a2
3176,,0,,c3455e59409aa70,ffdfaf0cd0aed10,,,sms,2012-05-09 00:00:56.0,,,46007ed334,f15bd5483f
3177,,0,,def10b7e9978788,3ff1f8db23685b2,,,sms,2012-05-09 00:00:56.0,,,8cee3d86a3,d06f40f9d5
3178,,0,,0a57213a1b78bfa,93343ba6e41af95,,,sms,2012-05-09 00:00:56.0,,,5fb791cf56,65efe2bc62
3179,,0,,78f3fa931cbdfa7,e09e736e46c5c3d,,,sms,2012-05-09 00:00:56.0,,,9aa3337b53,bbb43b8364
3180,,25,,e564e17e5783dc3,49048b4b0c53054,,,sms,2012-05-09 00:00:56.0,,,63acd2daa9,ef51d8b174
3181,,25,,1168882fca2a411,5a16dea1d687d06,,,sms,2012-05-09 00:00:56.0,,,359b6f241a,165d822fcb
3182,,25,,47f27dcdf9dbcea,9ecd605b567ae3a,,,sms,2012-05-09 00:00:56.0,,,765d191617,bee752ed00
3183,,25,,64614aa7dd92b08,ddfdfb70ac9bfc7,,,sms,2012-05-09 00:00:56.0,,,217ea0f321,7430461f18
3184,,0,,a0a597384c612d7,d5168bcddc77784,,,sms,2012-05-09 00:00:56.0,,,dd11e50b5d,1ddea341cd
3185,,0,,74a227ee5ff20f4,9025fd2f118c9e6,,,sms,2012-05-09 00:00:56.0,,,e5e1285933,e9639876a8
3186,,25,,e15c530ba0b8d9e,9d556eb3cda6e11,,,sms,2012-05-09 00:00:56.0,,,4b216dac9b,c2545171dc
3187,,25,,0fcbad9de724a17,01347b7307c9407,,,sms,2012-05-09 00:00:56.0,,,6c19e6ffea,ec36e9bdac
3188,,0,,8cec8db2890c714,63ef85f7f059c1a,,,sms,2012-05-09 00:00:56.0,,,0e898b4538,686b7e541c
3189,,0,,c0c17a3a498181d,8d2e91584f96122,,,sms,2012-05-09 00:00:56.0,,,b78724d6fc,ea07812c27
3190,,25,,6d8052169eb40bb,3c0ff06b417d661,,,sms,2012-05-09 00:00:56.0,,,4abcf1006e,dac8dcaeb9
3191,,0,,8ab94fc5339882b,c25c634aeae1b37,,,Voice,2012-05-09 00:00:56.0,,,771430a49a,0e9ebcb77b
3192,,27,,45ebe1a427fba3e,5dbd59cade16e92,,,Voice,2012-05-09 00:00:56.0,,,6735e4ba78,bcb0672194
3193,,90,,366ba551e12e045,19d546ad5392fea,,,Voice,2012-05-09 00:00:56.0,,,593ccf9394,952ba02486
3194,,46,,4234144063fad6f,48182382bb5f94d,,,Voice,2012-05-09 00:00:56.0,,,1296cbe30d,2d5ab30ced
3195,,14,,7042f0ff9acb6ba,55882223ad07707,,,Voice,2012-05-09 00:00:56.0,,,6e539305be,316869253b
3196,,0,,153dd5db1164611,4a464af77992019,,,Voice,2012-05-09 00:00:56.0,,,9708bb99ce,a3efd45afb
3197,,60,,d67f0d8057851e0,dce78ad0c92a2f8,,,Voice,2012-05-09 00:00:56.0,,,de92883668,75bef3291a
3198,,33,,a297cc002118308,415d9d3e5c4ba75,,,Voice,2012-05-09 00:00:56.0,,,58b411df48,1df8e27df6
3199,,24,,bd0272e5400e82c,b202e814e3953f7,,,Voice,2012-05-09 00:00:56.0,,,33368c75ea,73974f7f81
3200,,0,,3c72c10ea1a724d,1ed8461efc184f8,,,Voice,2012-05-09 00:00:56.0,,,6e9f56b3df,12537168de
3201,,0,,528239852c471bf,dc043958a05d420,,,Voice,2012-05-09 00:00:56.0,,,6dd4700581,854b64b46a
3202,,26,,e335f7010ea1b12,3ad346fce82a7cd,,,Voice,2012-05-09 00:00:56.0,,,fcfef4f0bb,251112666e
3203,,0,,7ce1c10acfb4aec,607e8f21e2bab56,,,Voice,2012-05-09 00:00:56.0,,,3eeb406ad5,d982ba5017
3204,,0,,b21d449835a019b,5a4dc9e82deb309,,,data,2012-05-09 00:00:56.0,,,ffa6759bb2,
3205,,0,,a5758542e1b7096,5a4dc9e82deb309,,,data,2012-05-09 00:00:56.0,,,ffa6759bb2,
3206,,0,,7712664d1537abe,5a4dc9e82deb309,,,data,2012-05-09 00:00:56.0,,,ffa6759bb2,
3207,,0,,c5b7c25d2296ef8,5a4dc9e82deb309,,,data,2012-05-09 00:00:56.0,,,ffa6759bb2,
3208,,0,,59a32264e8561ba,5a4dc9e82deb309,,,data,2012-05-09 00:00:56.0,,,ffa6759bb2,
3209,,0,,68ca6612de62016,5a4dc9e82deb309,,,data,2012-05-09 00:00:56.0,,,ffa6759bb2,
